Electricity consumption [kWh],CO2 excess [h],Heating demand [kWh],Overheating [h],Gas consumption [kWh],Operational cost [€],Electricity OPP [kW],CO2 emissions [kgCO2],Renovation cost [€],TCO over 30 years [€],Payback period [year],CO2 reduction per euro [kgCO2/€],building_position,building_orientation,floor_type,glazing,window_frame,WWR,airtightness,vent_type,shaded_surfaces,heating_system,radiator_area,N_pv,floor_insulation_0,floor_insulation_2,roof_insulation_0,roof_insulation_1,roof_insulation_2,wall_insulation_0,wall_insulation_1,wall_insulation_2
2613.3065106688814,385.5136863220835,11364.049288291833,190.98189979362033,7.710288295659877,622.0104218127384,1.6488200577731882,889.9351963855256,31315.475647599585,56549.24370613853,12.562768789451386,-0.1026127964177392,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,PIR/PUR,Internal,3.7,Rockwool,Cavity,1.4
2607.8163151395875,383.1691666246768,11311.683492623508,191.7840602733394,4.917230753589192,624.7872616490748,1.6477699475306304,887.5574003753666,31431.059647599584,56777.47876455908,12.626354702205607,-0.10231110117565664,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,PIR/PUR,Internal,3.7,Rockwool,Cavity,1.7
2683.9640467293334,478.60611470933543,13342.930602060842,170.49158042074774,5.022568121306006,755.3322110997697,1.6511162550994767,913.4669058541724,30394.163647599584,61036.54061370948,12.873676756842698,-0.10494899127776743,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,PIR/PUR,Internal,3.7,Rockwool,External,0.0
2733.3293540145464,389.9231427001107,11759.53963839907,179.95972602546092,10.56097151870322,654.736189584894,1.6768587372303574,931.2646381528684,31255.580109735733,57816.969707305405,12.683424203642923,-0.10148712887661551,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,Icynene,Internal,2.1,Rockwool,Cavity,1.4
2593.459709235697,376.51470489731685,11267.52196232183,192.21226710229152,9.658734441357351,619.3913797141707,1.6508602848179572,883.5438495429055,31931.783939077155,57059.30249031973,12.79626878081334,-0.10083244588269093,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,PIR/PUR,Internal,5.2,Rockwool,Cavity,1.4
2720.8565906798713,387.9053718887047,11632.713316609645,180.3694372201619,7.230428361375662,659.2926433139469,1.676250841550011,926.4144092212879,31371.164109735735,58117.4002830803,12.754225616357507,-0.10126781730981753,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,Icynene,Internal,2.1,Rockwool,Cavity,1.7
2674.909586600651,483.1441494857791,13558.278888063018,144.69680357956605,5.7463275142384695,763.1392866148293,1.6553727581660163,910.520837379327,32162.235967599583,63121.33099156515,13.653305692737321,-0.09325720991127728,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS', 'NorthWall_0F', 'NorthWall_1FN']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,PIR/PUR,Internal,3.7,Rockwool,External,0.0
2636.560384221785,402.45531727610035,11590.384784887268,165.8256278830109,9.391138085130283,639.882330686221,1.64902342318361,898.149108904986,33083.54796759959,59042.34504086551,13.371997940875051,-0.09103413347605364,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS', 'NorthWall_0F', 'NorthWall_1FN']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,PIR/PUR,Internal,3.7,Rockwool,Cavity,1.4
2587.969513706403,374.6197600128019,11188.849867965662,192.7763165423218,6.328069056220436,621.0118003909982,1.6498101745753992,881.0676712974654,32047.367939077154,57240.62384468296,12.855305900701477,-0.10054604361369615,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,PIR/PUR,Internal,5.2,Rockwool,Cavity,1.7
2661.020253183185,468.95066623924004,13226.857147479288,171.26869108922688,5.476575204112327,758.1500629506589,1.6538831623715948,905.7490993446356,31010.471939077153,61767.16374226236,13.154907317834477,-0.10311209162425142,middle,S,Wood,TripleGlz,Wood,0.36,2.0,A,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,11,Rockwool,0.0,PIR/PUR,Internal,5.2,Rockwool,External,0.0
