Heating demand [kWh],Electricity consumption [kWh],Overheating [h],Gas consumption [kWh],Operational cost [€],Electricity OPP [kW],CO2 emissions [kgCO2],Renovation cost [€],TCO over 30 years [€],Payback period [year],CO2 reduction per euro [kgCO2/€],CO2 excess [h],building_position,building_orientation,floor_type,glazing,window_frame,WWR,airtightness,vent_type,shaded_surfaces,heating_system,radiator_area,N_pv,floor_insulation_0,floor_insulation_2,roof_insulation_0,roof_insulation_1,roof_insulation_2,wall_insulation_0,wall_insulation_1,wall_insulation_2
14222.438316647636,3073.136188565044,259.7121023256755,5.679540911970267,697.2903273240213,1.8020746081439745,1619.092069420976,33558.04076759959,61845.76999547779,13.904521024322847,-1.2731541127744606,106.84363282440596,middle,S,Wood,DoubleGlz,Wood,0.36,2.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,PIR/PUR,Internal,3.7,Rockwool,Cavity,1.4
14592.416440475352,3187.1920779396855,254.65179772849126,4.878015820425398,701.254530023611,1.8172202931849717,1677.0721197480425,33498.14522973574,61946.694546716244,13.881730899717434,-1.2736997011755558,101.0768027766477,middle,S,Wood,DoubleGlz,Wood,0.36,2.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,Icynene,Internal,2.1,Rockwool,Cavity,1.4
14102.30853294171,3033.5365740802426,293.851059006461,31.29905977429603,689.5960229289369,1.7830104444853152,1651.7981678733743,34045.555229735735,62021.141307485486,13.990075890334756,-1.2539625584773573,146.10589836893186,middle,S,Wood,DoubleGlz,Wood,0.36,1.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,Icynene,Internal,2.1,Rockwool,Cavity,1.4
14095.170289081494,3050.5443245591887,262.02958439537446,2.2378257375394726,701.267166770943,1.8014188479964446,1600.1005484072252,33673.62476759959,62122.68673314675,13.979184873287322,-1.269348026526377,105.65998118386504,middle,S,Wood,DoubleGlz,Wood,0.36,2.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,PIR/PUR,Internal,3.7,Rockwool,Cavity,1.7
13939.411660000433,3013.4714426822566,296.3420698664154,19.99870910052118,689.905210657725,1.7824387034787434,1617.7428729974067,34161.13922973574,62149.268459756226,14.044312288198583,-1.2507166857477765,143.34669204851505,middle,S,Wood,DoubleGlz,Wood,0.36,1.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,Icynene,Internal,2.1,Rockwool,Cavity,1.7
14028.93851571216,3035.072411142363,260.76266193372794,6.975372258547468,691.6677054908577,1.8034835522232646,1601.8865221865274,34174.349059077154,62233.979319086866,14.128508513194408,-1.250697214911867,87.60937960437234,middle,S,Wood,DoubleGlz,Wood,0.36,2.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,PIR/PUR,Internal,5.2,Rockwool,Cavity,1.4
14417.619094695054,3163.6370473012894,255.90448301486802,2.291070706904612,706.5746796125292,1.8170067475996532,1659.3590581624705,33613.729229735734,62278.1067966228,13.96102382874027,-1.2698469230462028,99.89574313030224,middle,S,Wood,DoubleGlz,Wood,0.36,2.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,Icynene,Internal,2.1,Rockwool,Cavity,1.7
12728.664856119707,2840.1510588266497,269.10221425569085,2.161927990004653,598.7338054905449,1.7289258679780966,1489.9066236254976,38106.37868759959,62395.85913155148,15.197938117307507,-1.12458188603042,103.76079027981417,middle,S,Wood,HR++,Wood,0.36,2.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,PIR/PUR,Internal,3.7,Rockwool,Cavity,1.4
13095.154777412541,2956.4527867262927,262.7055810912105,1.8659235534500107,600.8411924018653,1.7442091842326313,1550.1152580667942,38046.48314973573,62421.456232822005,15.162687984753077,-1.124769782564205,101.03146252609052,middle,S,Wood,HR++,Wood,0.36,2.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,Icynene,Internal,2.1,Rockwool,Cavity,1.4
13889.889101529932,3006.9885044552148,262.6719536496746,2.6230298155167056,695.983660809692,1.8028277920757347,1578.1240049954297,34289.93305907716,62524.6533363073,14.207800591299618,-1.247174371459058,86.67628208396478,middle,S,Wood,DoubleGlz,Wood,0.36,2.0,C4a,"['SouthWall_0F', 'SouthWall_1FS']",HP 3kW Intergas + HR107 Parallel,8,22,Rockwool,0.0,PIR/PUR,Internal,5.2,Rockwool,Cavity,1.7
