stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
41.629032,0,3415,-93.648233,,,,EUCLID AVE & 7TH ST,"EUCLID AVE / POLK COUNTY RIVER PLACE, DSM",0,3682,2
41.607762,0,556,-93.625894,,,,0 6TH AVE & COLLEGE AVE,"6TH AVE / COLLEGE AVE, DSM",0,297,2
41.622397,0,551,-93.624866,,,,,"6TH AVE / BOSTON AVE (FAR-SIDE), DSM",0,292,2
41.591496,0,552,-93.625504,,,,,"6TH AVE / CENTER ST, DSM",0,293,1
41.622962,0,550,-93.624653,,,,,"6TH AVE / BOSTON AVE, DSM",0,291,2
41.600505,0,3515,-93.533501,,,,,"E UNIVERSITY AVE / WILLIAMS ST, DSM",0,3773,2
41.600581,0,3514,-93.535507,,,,,"E UNIVERSITY AVE / E 41ST ST, DSM",0,3772,2
41.600605,0,3513,-93.538202,,,,E UNIVERSITY AVE & University Ave,"E UNIVERSITY AVE / E 40TH ST, DSM",0,3771,2
41.600592,0,3512,-93.54062,,,,E UNIVERSITY AVE & University Ave,"E UNIVERSITY AVE / E 38TH ST (FAR-SIDE), DSM",0,3770,2
41.600707,0,3519,-93.535688,,,,,"E UNIVERSITY AVE / E 41ST ST, DSM",0,3777,2
41.600728,0,3518,-93.533307,,,,,"E UNIVERSITY AVE / WILLIAMS ST, DSM",0,3776,2
41.600697,0,3517,-93.531132,,,,,"E UNIVERSITY AVE / WINEGARDNER RD (FAR-SIDE), DSM",0,3775,2
41.600563,0,3516,-93.531132,,,,,"E UNIVERSITY AVE / WINEGARDNER RD, DSM",0,3774,2
41.60069,0,3521,-93.540486,,,,,"E UNIVERSITY AVE / E 38TH ST, DSM",0,3779,2
41.600748,0,3520,-93.538311,,,,E UNIVERSITY AVE & E University Ave,"E UNIVERSITY AVE / E 40TH ST, DSM",0,3778,2
41.548156,0,2783,-93.64171,,,,,"WATROUS AVE / #1800, DSM",0,3001_merged_719153,2
41.535321,0,2299,-93.606321,,,,,"SE 5TH ST / E KENYON AVE, DSM",0,2442,2
41.535562,0,2300,-93.606588,,,,,"SE 5TH ST / E KENYON AVE, DSM",0,2443,2
41.532273,0,2298,-93.606338,,,,,"SE 5TH ST / JORDAN DR, DSM",0,2441,2
41.546421,0,2303,-93.606599,,,,,"SE 5TH ST / E LEACH AVE, DSM",0,2446,2
41.528199,0,2304,-93.60638,,,,SE 5TH ST & Leland,"SE 5TH ST / E LELAND AVE, DSM",0,2447,2
41.528342,0,2305,-93.606572,,,,SE 5TH ST & SE LELAND AVE,"SE 5TH ST / E LELAND AVE, DSM",0,2448,2
41.587277,0,2938,-93.674475,,,,,"42ND ST / HARWOOD DR, DSM",0,3198,2
41.590041,0,3238,-93.798892,,,,VISTA DR & 66th St,"VISTA DR / 66TH ST, WDM",0,3518,2
41.572238,0,3233,-93.730887,,,,1960 GRAND AVE,"GRAND AVE / NORMANDY PLAZA, WDM",0,3512,2
41.589862,0,3237,-93.799109,,,,,"VISTA DR / 66TH ST, WDM",0,3517,2
41.593558,0,3240,-93.642741,,,,,"COTTAGE GROVE AVE / 19TH ST, DSM",0,3515,2
41.524672,0,2530,-93.602067,,,,1111 E ARMY POST RD & SE 5TH ST,"SOUTHRIDGE / TARGET, DSM",0,2688,2
41.547787,0,2526,-93.62595,,,,,"SW 9TH ST / WATROUS AVE (FAR-SIDE), DSM",0,2684,2
41.531856,0,2523,-93.6256,,,,,"SW 9TH ST / WALL AVE, DSM",0,2681,2
41.548474,0,2525,-93.625634,,,,SW 9TH ST & SW WATROUS AVE,"SW 9TH ST / WATROUS AVE (FAR-SIDE), DSM",0,2683,2
41.561456,0,1451,-93.64482,,,,2633 FLEUR DR & BELL AVE,"FLEUR DR / #2633, DSM",0,1436,2
41.582602,0,1565,-93.701347,,,,,"GRAND AVE / 62ND ST, DSM",0,1559_merged_719148,2
41.600894,0,417,-93.642458,,,,0 19TH ST & PRIVATE RD,"19TH ST / UNIVERSITY AVE (FAR-SIDE), DSM",0,97,2
41.640812,0,1960,-93.665844,,,,LOWER BEAVER RD & LINDA VIST,"LOWER BEAVER RD / LINDLAVISTA WAY, DSM",0,1991,2
41.640999,0,1959,-93.666112,,,,LOWER BEAVER RD & LINDA VIST,"LOWER BEAVER RD / LINDLAVISTA WAY, DSM",0,1990,2
41.63312,0,1962,-93.664148,,,,,"LOWER BEAVER RD / MADISON AVE, DSM",0,1993,2
41.633294,0,1961,-93.664505,,,,,"LOWER BEAVER RD / MADISON AVE, DSM",0,1992,2
41.631936,0,1964,-93.663885,,,,LOWER BEAVER RD & FLEMING AVE,"LOWER BEAVER RD / SENECA AVE, DSM",0,1995,2
41.596451,0,2942,-93.674274,,,,,"42ND ST / KINGMAN BLVD, DSM",0,3202,2
41.634979,0,1966,-93.665294,,,,,"LOWER BEAVER RD / SHAWNEE PL, DSM",0,1997,2
41.631476,0,1965,-93.663412,,,,,"LOWER BEAVER RD / SENECA AVE, DSM",0,1996,2
41.639393,0,1968,-93.666036,,,,,"LOWER BEAVER RD / TWANA DR, DSM",0,1999,2
41.643673,0,1967,-93.667528,,,,,"LOWER BEAVER RD / OAKLYN DR, DSM",0,1998,2
41.59968,0,677,-93.629468,,,,9TH ST & Enos Ave,"9TH ST / ENOS AVE, DSM",0,555,2
41.577408,0,673,-93.71313,,,,,"8TH ST / VINE ST, WDM",0,551,2
41.57721,0,672,-93.712922,,,,,"8TH ST / VINE ST, WDM",0,550,2
41.57406,0,675,-93.713122,,,,,"8TH ST / WALNUT ST, WDM",0,553,2
41.573839,0,674,-93.712928,,,,,"8TH ST / WALNUT ST, WDM",0,552,2
41.600415,0,2556,-93.659887,,,,UNIVERSITY AVE & 30TH ST,"UNIVERSITY AVE / 31ST ST (FAR-SIDE), DSM",0,2744_merged_719170,2
41.618812,0,1227,-93.532222,,,,0 E 42ND ST & E SHERIDAN AVE,"E 42ND ST / E SHERIDAN AVE, DSM",0,1198,2
41.622243,0,1221,-93.5417,,,,,"E 38TH ST / E HULL AVE, DSM",0,1192,2
41.623853,0,1224,-93.541725,,,,,"E 38TH ST / RICHMOND AVE, DSM",0,1195,2
41.625467,0,1223,-93.54174,,,,,"E 38TH ST / E OVID AVE, DSM",0,1194,2
41.618663,0,1225,-93.541699,,,,,"E 38TH ST / E SHERIDAN AVE, DSM",0,1196,2
41.524824,0,1736,-93.602248,,,,1107 UNNAMED ST & PRIVATE RD,"SOUTHRIDGE / HY-VEE, DSM",0,1751,2
41.582057,0,4023,-93.621779,,,,W MARTIN LUTHOR KING JR PKWY & SW 5TH ST,"W MLK JR PKWY / SW 5TH ST, DSM",0,4259,
41.5817,0,4022,-93.621876,,,,W MARTIN LUTHER KING JR PKWY & SW 5TH ST,"W MLK JR PKWY / SW 5TH ST, DSM",0,4258,
41.608236,0,1205,-93.551434,,,,,"E 33RD ST / E WASHINGTON AVE, DSM",0,1175,2
41.600944,0,1204,-93.551544,,,,E 33RD ST & E University Ave,"E 33RD ST / E UNIVERSITY AVE, DSM",0,1174,2
41.600917,0,1203,-93.551327,,,,,"E 33RD ST / E UNIVERSITY AVE (FAR-SIDE), DSM",0,1173,2
41.602457,0,1200,-93.551564,,,,,"E 33RD ST / MAHASKA AVE, DSM",0,1170,2
41.587993,0,4015,-93.637255,,,,WOODLAND AVE & 16TH ST,"WOODLAND AVE / 15TH ST, DSM",0,4251,0
41.588136,0,4014,-93.637001,,,,,"WOODLAND AVE / 15TH ST, DSM",0,4250,
41.587979,0,4017,-93.640264,,,,0 WOODLAND AVE & 17TH ST,"WOODLAND AVE / 17TH ST, DSM",0,4253,0
41.58814,0,4016,-93.639998,,,,,"WOODLAND AVE / 17TH ST, DSM",0,4252,
41.587982,0,4019,-93.64227,,,,,"WOODLAND AVE / 19TH ST (FAR-SIDE), DSM",0,4255,
41.588143,0,4018,-93.642366,,,,,"WOODLAND AVE / 19TH ST, DSM",0,4254,
41.643325,0,1039,-93.600673,,,,NE 14TH ST & 30TH ST,"NE 14TH ST / NE BROADWAY AVE (FAR-SIDE), DSM",0,1006,2
41.610504,0,1856,-93.63858,,,,,"JEFFERSON AVE / 16TH ST (FAR-SIDE), DSM",0,1875,2
41.554115,0,2248,-93.597489,,,,INDIANOLA AVE & 48TH ST,"INDIANOLA AVE / SE 14TH ST (FAR-SIDE), DSM",0,2391_merged_719154,2
41.595601,0,1585,-93.584624,,,,,"E GRAND AVE / E 19TH ST, DSM",0,1579,2
41.595385,0,1584,-93.584848,,,,,"E GRAND AVE / E 19TH ST, DSM",0,1578,2
41.594512,0,1579,-93.592126,,,,,"E GRAND AVE / E 16TH ST (FAR-SIDE), DSM",0,1573,2
41.593778,0,1578,-93.596563,,,,E GRAND AVE & E 14TH AVE,"E GRAND AVE / E 14TH CT, DSM",0,1572,2
41.636825,0,787,-93.693714,,,,,"AURORA AVE / 55TH ST, DSM",0,687,2
41.636629,0,786,-93.693932,,,,,"AURORA AVE / 55TH ST, DSM",0,686,2
41.636811,0,781,-93.690102,,,,,"AURORA AVE / 52ND ST, DSM",0,681,2
41.636663,0,780,-93.69037,,,,0 AURORA AVE & 53RD ST,"AURORA AVE / 52ND ST, DSM",0,680,2
41.594947,0,1581,-93.589997,,,,,"E GRAND AVE / E 17TH ST, DSM",0,1575,2
41.594434,0,1580,-93.593238,,,,1534 E GRAND AVE & PRIVATE RD,"E GRAND AVE / E 16TH ST (FAR-SIDE), DSM",0,1574,2
41.658579,0,3954,-93.49313,,,,,"ADVENTURELAND DR / PRAIRIE MEADOWS DR, ALT",0,4189,0
41.574803,0,4025,-93.616723,,,,INDIANOLA AVE & SW 1ST ST,"INDIANOLA AVE / DUNHAM AVE, DSM",0,4261,
41.658605,0,4149,-93.58361,,,,0 NE 54TH AVE,"NE 54TH AVE / NE 22ND ST, PLK",0,4389,0
41.607422,0,555,-93.625678,,,,,"6TH AVE / COLLEGE AVE, DSM",0,4382,2
41.523176,0,4141,-93.605512,,,,1111 E ARMY POST RD & EP TRUE PKWY,"SOUTHRIDGE / DMACC, DSM",0,4380,0
41.66543,0,4147,-93.592589,,,,0 NE 17TH ST & PRIVATE RD,"NE 17TH ST / NE 58TH AVE, PLK",0,4387,0
41.583972,0,4145,-93.624021,,,,620 CHERRY ST & 6TH AVE,"CHERRY ST / DART CENTRAL STATION, DSM",0,4385,1
41.588334,0,4144,-93.805876,,,,,"OFFICE PLAZA DR / VISTA DR, WDM",0,4384,0
41.571983,0,1388,-93.738039,,,,,"EP TRUE PKWY / MAPLE ST, WDM",0,1371,2
41.575538,0,1387,-93.790339,,,,EP TRUE PKWY & 57TH CT,"EP TRUE PKWY / 60TH ST, WDM",0,1370,2
41.573517,0,1390,-93.779937,,,,EP TRUE PKWY & 50TH ST,"EP TRUE PKWY / PRAIRIE VIEW DR, WDM",0,1373,2
41.572323,0,1389,-93.737886,,,,,"EP TRUE PKWY / MAPLE ST, WDM",0,1372,2
41.571484,0,1392,-93.762069,,,,4400 EP TRUE PKWY & PRAIRIE VIEW DR,"EP TRUE PKWY / SOUTHWICKE, WDM",0,1375,2
41.573633,0,1391,-93.780263,,,,EP TRUE PKWY & 50TH ST,"EP TRUE PKWY / PRAIRIE VIEW DR (FAR-SIDE), WDM",0,1374,2
41.571976,0,1394,-93.768085,,,,4700 EP TRUE PKWY & WELLINGTON,"EP TRUE PKWY / WELLINGTON APTS, WDM",0,1377,2
41.614094,0,400,-93.639133,,,,,"16TH ST / BURLINGTON TER, DSM",0,400,2
41.572308,0,1395,-93.768001,,,,4825 EP TRUE PKWY & LINCOLNSHIRE,"EP TRUE PKWY / WELLINGTON APTS, WDM",0,1378,2
41.606095,0,409,-93.642603,,,,,"19TH ST / CLARK ST (FAR-SIDE), DSM",0,409,2
41.59732,0,408,-93.642478,,,,19TH ST & ATKINS ST,"19TH ST / ATKINS AVE, DSM",0,408,2
41.627647,0,3582,-93.55724,,,,,"E EUCLID AVE / E 30TH ST, DSM",0,3834,2
41.627662,0,3583,-93.55568,,,,,"E EUCLID AVE / E 32ND ST, DSM",0,3835,2
41.62769,0,3584,-93.55175,,,,E EUCLID AVE & E 33rd St,"E EUCLID AVE / E 33RD ST, DSM",0,3836,2
41.628838,0,3585,-93.545012,,,,HUBBELL AVE & E EUCLID AVE,"HUBBELL AVE / E 37TH ST, DSM",0,3837,2
41.628919,0,3600,-93.545108,,,,HUBBELL AVE & E EUCLID AVE,"HUBBELL AVE / E DOUGLAS AVE, DSM",0,3830,2
41.627851,0,3601,-93.551895,,,,,"E EUCLID AVE / E 33RD ST, DSM",0,3831,2
41.627815,0,3602,-93.556127,,,,E EUCLID AVE & E 31st St,"E EUCLID AVE / E 31ST ST, DSM",0,3832,2
41.630031,0,3586,-93.54271,,,,,"HUBBELL AVE / E DOUGLAS AVE (FAR-SIDE), DSM",0,3838,2
41.637161,0,3587,-93.529285,,,,HUBBELL AVE & E 26TH ST,"HUBBELL AVE / E 43RD CT, DSM",0,3839,2
41.565474,0,3779,-93.610454,,,,,"INDIANOLA AVE / E KIRKWOOD AVE, DSM",0,4030,2
41.600208,0,3785,-93.623303,,,,,"UNIVERSITY AVE / 4TH ST, DSM",0,4036,2
41.600207,0,3788,-93.616933,,,,0 UNIVERSITY AVE & 4TH ST,"UNIVERSITY AVE / OHIO ST (FAR-SIDE), DSM",0,4039,2
41.600203,0,3787,-93.619991,,,,,"UNIVERSITY AVE / 2ND AVE, DSM",0,4038,2
41.644632,0,3538,-93.469246,,,,5TH AVE SW & 7th Street Pl SW,"5TH AVE SW / 8TH ST SW (FAR-SIDE), ALT",0,3796,2
41.604166,0,379,-93.634303,,,,,"13TH ST / FOREST AVE, DSM",0,379,2
41.604001,0,378,-93.63412,,,,,"13TH ST / FOREST AVE, DSM",0,378,2
41.60612,0,375,-93.634106,,,,,"13TH ST / CLARK ST (FAR-SIDE), DSM",0,375,2
41.582569,0,1556,-93.705792,,,,220 GRAND AVE & PRIVATE RD,"GRAND AVE / #220, WDM",0,1550_merged_719160,2
41.61197,0,397,-93.638903,,,,16TH ST & FRANKLIN AVE,"16TH ST / ALLISON AVE, DSM",0,397,2
41.580641,0,394,-93.72115,,,,,"13TH ST / GRAND AVE, WDM",0,394,2
41.613973,0,399,-93.638933,,,,,"16TH ST / BURLINGTON TER, DSM",0,399,2
41.612349,0,398,-93.639116,,,,,"16TH ST / ALLISON AVE, DSM",0,398,2
41.597073,0,3475,-93.736227,,,,22ND ST & Connecting Rd,"22ND ST / WESTOWN PKWY, WDM",0,3740,2
41.57527,0,535,-93.789324,,,,EP TRUE PKWY & 57TH CT,"EP TRUE PKWY / 59TH ST, WDM",0,246,2
41.611358,0,538,-93.703852,,,,,"63RD ST / FRANKLIN AVE, WHT",0,249,2
41.591384,0,2150,-93.60822,,,,,"E GRAND AVE / PENNSYLVANIA AVE (FAR-SIDE), DSM",0,2276,1
41.548146,0,2783,-93.641239,,,,WATROUS AVE & PRIVATE RD,"WATROUS AVE / #1800, DSM",0,3001_merged_719166,2
41.522516,0,2315,-93.606323,,,,SE 5TH ST & E BURNHAM AVE,"SE 5TH ST / SOMERSET APTS, DSM",0,2459,2
41.533533,0,2311,-93.606365,,,,,"SE 5TH ST / E PORTER AVE, DSM",0,2455,2
41.542591,0,2310,-93.606642,,,,,"SE 5TH ST / E PHILLIP ST, DSM",0,2454,2
41.542924,0,2313,-93.606398,,,,,"SE 5TH ST / SCANDIA AVE, DSM",0,2457,2
41.540654,0,2307,-93.606381,,,,SE 5TH ST & E MCKINLEY AVE,"SE 5TH ST / E McKINLEY AVE, DSM",0,2451,2
41.551603,0,1439,-93.586337,,,,,"EVERGREEN AVE / SE 18TH CT, DSM",0,1422_merged_719172,2
41.530165,0,2309,-93.606579,,,,,"SE 5TH ST / E PAYTON AVE, DSM",0,2453,2
41.541123,0,2308,-93.606625,,,,SE 5TH ST & MCKINLEY,"SE 5TH ST / E McKINLEY AVE, DSM",0,2452,2
41.588324,0,479,-93.751969,,,,VALLEY WEST DR & 42ND ST,"VALLEY WEST DR / WOODLAND AVE (FAR-SIDE), WDM",0,172,2
41.588696,0,3432,-93.621351,,,,GRAND AVE & 3rd St,"GRAND AVE / 3RD ST, DSM",0,3699,1
41.584554,0,4304,-93.72076,,,,0 ASHWORTH RD & 13TH ST,"ASHWORTH / 13TH ST (FAR-SIDE), DSM",0,4538,0
41.600911,0,4305,-93.598016,,,,0 E UNIVERSITY AVE & E 15TH ST,"E UNIVERSITY AVE / 15TH ST (FAR-SIDE), DSM",0,4539,0
41.611313,0,1518,-93.683038,,,,FRANKLIN AVE & 49TH ST,"FRANKLIN AVE / 48TH ST (FAR-SIDE), DSM",0,1503,2
41.600932,0,4300,-93.594173,,,,0 E UNIVERSITY AVE & MCCORMICK ST,"E UNIVERSITY AVE / MCCORMICK ST (FAR-SIDE), DSM",0,4534,0
41.600936,0,4301,-93.591284,,,,0 E UNIVERSITY AVE & PRIVATE RD,"E UNIVERSITY AVE / E 17TH ST, DSM",0,4535,0
41.600298,0,4302,-93.606043,,,,0 E UNIVERSITY AVE & E 9TH ST,"E UNIVERSITY AVE / E 9TH ST (FAR-SIDE), DSM",0,4536,0
41.591011,0,3426,-93.61013,,,,E GRAND AVE & E 6th St,"E GRAND AVE / E 6TH ST, DSM",0,3693,1
41.51593,0,4296,-93.636956,,,,0 SW 15TH ST & HAVENS AVE,"SW 15TH ST / HAVENS AVE, DSM",0,4530,0
41.516311,0,4297,-93.635096,,,,0 SW 14TH ST & AMOS AVE,"SW 14TH ST / HAVENS AVE (FAR-SIDE), DSM",0,4531,0
41.51901,0,4298,-93.635101,,,,0 SW 14TH ST & HAVENS AVE,"SW 14TH ST / AMOS AVE, DSM",0,4532,0
41.589689,0,3430,-93.616297,,,,,"E GRAND AVE / ROBERT D RAY DR, DSM",0,3697,1
41.611366,0,1524,-93.689322,,,,,"FRANKLIN AVE / 51ST ST, DSM",0,1509,2
41.516988,0,3955,-93.662401,,,,GANNETT AVE W & PRIVATE RD,"GANNETT AVE / SW 34TH ST, DSM",0,HPWB,0
41.642591,0,1946,-93.666205,,,,LOWER BEAVER RD & BRWKWOOD,"LOWER BEAVER RD / BRINKWOOD RD, DSM",0,1977,2
41.553368,0,2960,-93.57736,,,,,"SE 22ND ST / E HUGHES AVE, DSM",0,3224,2
41.571034,0,2535,-93.62455,,,,,"THOMAS BECK RD / SW 9TH ST, DSM",0,2695,2
41.584801,0,759,-93.74651,,,,,"ASHWORTH RD / 31ST ST, WDM",0,659,2
41.571195,0,2533,-93.624622,,,,0 THOMAS BECK RD & SW 9TH ST,"THOMAS BECK RD / SW 9TH ST (FAR-SIDE), DSM",0,2692,2
41.568372,0,2532,-93.631563,,,,1235 THOMAS BECK RD & SW Thomas Beck Rd,"THOMAS BECK RD / #1235, DSM",0,2691,2
41.570461,0,2531,-93.627851,,,,1001 THOMAS BECK RD & #1000,"THOMAS BECK RD / #1001, DSM",0,2690,2
41.627614,0,2959,-93.623692,,,,EUCLID AVE & PRIVATE RD,"EUCLID AVE / 5TH AVE, DSM",0,3223,2
41.627769,0,2966,-93.607102,,,,,"E EUCLID AVE / WRIGHT ST, DSM",0,3231,2
41.627772,0,2972,-93.615409,,,,,"E EUCLID AVE / CORNELL ST (FAR-SIDE), DSM",0,3237,2
41.6278,0,2970,-93.6126,,,,,"E EUCLID AVE / BOWDOIN ST, DSM",0,3235,2
41.609797,0,3404,-93.569076,,,,HUBBELL AVE & E 30TH ST,"HUBBELL AVE / #2559, DSM",0,3676,2
41.627624,0,2974,-93.617719,,,,0 E EUCLID AVE & PRIVATE RD,"E EUCLID AVE / OXFORD ST, DSM",0,3239,2
41.597296,0,3401,-93.735876,,,,,"22ND ST / WESTOWN PKWY (FAR-SIDE), WDM",0,3674,2
41.559847,0,3077,-93.644811,,,,,"FLEUR DR / #2801, DSM",0,3350,2
41.517512,0,3080,-93.670804,,,,7401 REGISTER DR & IPERS,"REGISTER DR / IPERS, DSM",0,3353,2
41.516055,0,3079,-93.672527,,,,4020 GANNETT AVE & KATECHO,"GANNETT AVE / KATECHO, DSM",0,3352,2
41.554733,0,1749,-93.598406,,,,INDIANOLA AVE & SE PARK AVE,"INDIANOLA AVE / E PARK AVE (FAR-SIDE), DSM",0,1766,2
41.626797,0,1172,-93.561305,,,,,"E 29TH ST / WEDGEWOOD RD, DSM",0,1142,2
41.624125,0,1170,-93.561339,,,,,"E 29TH ST / E TIFFIN AVE, DSM",0,1140,2
41.627002,0,1171,-93.561184,,,,,"E 29TH ST / WEDGEWOOD RD (FAR-SIDE), DSM",0,1141,2
41.595812,0,1177,-93.559008,,,,,"E GRAND AVE / E 30TH ST (FAR-SIDE), DSM",0,1147,2
41.597875,0,1179,-93.558465,,,,,"E 30TH ST / LYON ST, DSM",0,1149,2
41.570313,0,3529,-93.759714,,,,,"EP TRUE PKWY / S 41ST ST, WDM",0,3787,2
41.636792,0,793,-93.695691,,,,,"AURORA AVE / 57TH ST, DSM",0,699,2
41.598491,0,1555,-93.716296,,,,1101 73RD ST,"73RD ST / WALMART SOUTHBOUND, WHT",0,1549,2
41.581019,0,669,-93.713043,,,,8TH ST & GRAND AVE,"8TH ST / PROSPECT AVE, WDM",0,547,2
41.584129,0,671,-93.713148,,,,8TH ST & ASHWORTH RD,"8TH ST / VALHIGH DR, WDM",0,549,2
41.583698,,,-93.624509,,,,620 CHERRY ST,DART CENTRAL STATION,1,DCS,
41.627746,0,1405,-93.639161,,,,,"EUCLID AVE / 16TH ST, DSM",0,1388,2
41.604299,0,412,-93.642535,,,,,"19TH ST / FOREST AVE (FAR-SIDE), DSM",0,412,2
41.62773,0,1401,-93.634295,,,,,"EUCLID AVE / 12TH ST, DSM",0,1384,2
41.627746,0,1403,-93.636748,,,,,"EUCLID AVE / 14TH ST, DSM",0,1386,2
41.627552,0,1404,-93.639308,,,,,"EUCLID AVE / 16TH ST, DSM",0,1387,2
41.627578,0,1397,-93.564142,,,,E EUCLID AVE & #2751,"E EUCLID AVE / E 28TH ST, DSM",0,1380,2
41.627581,0,1398,-93.631853,,,,,"EUCLID AVE / 11TH ST (FAR-SIDE), DSM",0,1381,2
41.627758,0,1399,-93.631896,,,,,"EUCLID AVE / 11TH ST, DSM",0,1382,2
41.627584,0,1400,-93.634504,,,,,"EUCLID AVE / 12TH ST, DSM",0,1383,2
41.637357,0,3596,-93.529139,,,,HUBBELL AVE & NE 43RD CT,"HUBBELL AVE / E 43RD ST, DSM",0,3825,2
41.638934,0,3595,-93.52698,,,,HUBBELL AVE & NE 44TH DR,"HUBBELL AVE / E 44TH ST (FAR-SIDE), DSM",0,3824,2
41.642024,0,3594,-93.52213,,,,,"HUBBELL AVE / E 46TH ST, DSM",0,3823,2
41.644304,0,3593,-93.514369,,,,,"E BROADWAY AVE / E 50TH ST, DSM",0,3822,2
41.559919,0,3562,-93.793953,,,,GEROGE M MILLS CIVIC PKWY & STAGECOACH RD,"MILLS CIVIC PKWY / STAGECOACH DR, WDM",0,3820,2
41.631874,0,3598,-93.539535,,,,3900 HUBBELL AVE & E 38TH ST,"HUBBELL AVE / #3900, DSM",0,3828,2
41.676194,0,4044,-93.69782,,,,6300 MERLE HAY RD & NW 63RD PL,"MERLE HAY RD / CADENCE APARTMENTS, JST",0,4280,
41.68264,0,4050,-93.700581,,,,5814 NORTHGLENN DR & UNNAMED ST,"NORTHGLENN DR / JOHNSTON PUBLIC LIBRARY, JST",0,4286,
41.682637,0,4051,-93.697798,,,,NORTHGLENN DR & UNNAMED ST,"NORTHGLENN DR / MERLE HAY RD, JST",0,4287,
41.687639,0,4048,-93.706092,,,,,"NORTHGLENN DR / MORNINGSIDE DR, JST",0,4284,
41.683562,0,4049,-93.703423,,,,NORTHGLENN DR & UNNAMED ST,"NORTHGLENN DR / HEMINGWAY ST (FAR-SIDE), JST",0,4285,
41.655753,0,4052,-93.511371,,,,801 PRIVATE RD & INGERSOLL AVE,"OUTLETS OF DES MOINES, ALT",0,4288,
41.586429,0,368,-93.718825,,,,,"11TH ST / GUIDE ONE PARKING, WDM",0,368,2
41.586242,0,369,-93.718607,,,,,"11TH ST / BUSINESSOLVER PARKING, WDM",0,369,2
41.58836,0,366,-93.718919,,,,1180 11TH ST & WOODLAND AVE,"11TH ST / COUNTRY CLUB VILLAGE APTS, WDM",0,366,2
41.5902,0,367,-93.71876,,,,11TH ST & WOODLAND AVE,"11TH ST / OFFICE PARK RD, WDM",0,367,2
41.588342,0,365,-93.718701,,,,1205 11TH ST & WOODLAND AVE,"11TH ST / CAMBRIDGE COURT APTS, WDM",0,365,2
41.614441,0,540,-93.703849,,,,,"63RD ST / HICKMAN RD (FAR-SIDE), DSM",0,253,2
41.590244,0,2099,-93.716705,,,,950 OFFICE PARK RD & 8TH ST,"OFFICE PARK RD / #950, WDM",0,2200,2
41.590397,0,2100,-93.718715,,,,,"OFFICE PARK RD / 11TH ST, WDM",0,2201,2
41.518216,0,2286,-93.606574,,,,SE 5TH ST & #7201,"SE 5TH ST / THE RIDGES ON 5TH ST, DSM",0,2429,2
41.546239,0,2279,-93.606401,,,,,"SE 5TH ST / E LEACH AVE, DSM",0,2422,2
41.538358,0,2281,-93.606592,,,,,"SE 5TH ST / E HACKLEY AVE (FAR-SIDE), DSM",0,2424,2
41.518735,0,2284,-93.606294,,,,7201 SE 5TH ST & #7201,"SE 5TH ST / THE RIDGES ON 5TH ST, DSM",0,2427,2
41.611381,0,3421,-93.551434,,,,,"E 33RD ST / #1915, DSM",0,3689,2
41.600758,0,4295,-93.597147,,,,0 E UNIVERSITY AVE & E 15TH ST,"E UNIVERSITY AVE / E 15TH ST (FAR-SIDE), DSM",0,4529,0
