RPM,power
1047.3209,0.8168
1160.7922,0.8659
1264.4354,0.9138
1521.7562,1.0360
1864.8506,1.4024
2052.4804,1.6132
2336.6054,1.3593
2588.5654,1.1402
2888.7730,1.1581
3140.7330,1.1629
3265.8195,1.1198
3424.8581,1.0575
3655.3747,0.9839
3888.5717,1.0899
4011.8712,1.1546
4186.0989,1.2444
4513.1107,1.3162
4625.6886,1.3450
4757.0294,1.3713
4877.6486,1.3977
4989.1543,1.4226
5218.0626,1.4689
5295.7949,1.4887
5755.0411,1.6483
